"Index","Close","High","Low"
3/16/2019 12:00,1600256.738,1636543.396,1836920.134934
3/16/2019 12:15,1603462.609,1643147.36,1907887.709435
3/16/2019 12:30,1580314.113,1647533.72,1910685.598608
3/16/2019 12:45,1576109.558,1646347.629,1910454.925655
3/16/2019 13:00,1547406.417,1623126.119,1912784.304942
3/16/2019 13:15,1546159.842,1591495.976,1974806.479989
3/16/2019 13:30,1546027.521,1571370.865,1984107.127225
3/16/2019 13:45,1541742.232,1562194.388,1993809.776408
3/16/2019 14:00,1500942.293,1544631.237,1982092.895859
3/16/2019 14:15,1501875.01,1562377.393,1964756.059467
3/16/2019 14:30,1483484.052,1549323.292,1946526.145938
3/16/2019 14:45,1477061.754,1539867.901,1935316.225282
3/16/2019 15:00,1442817.293,1518442.968,1916819.783632
3/16/2019 15:15,1459138.503,1509404.315,1927124.766206
3/16/2019 15:30,1456018.656,1495198.281,1922742.679212
3/16/2019 15:45,1451907.747,1487653.653,1918644.357846
3/16/2019 16:00,1428844.554,1469336.353,1896939.745145
3/16/2019 16:15,1444164.488,1456162.217,1902637.21513
3/16/2019 16:30,1441424.465,1440947.782,1900256.88386
3/16/2019 16:45,1435651.274,1430599.937,1895180.673526
3/16/2019 17:00,1461684.478,1430068.595,1918401.522547
3/16/2019 17:15,1473251.988,1402399.145,1930287.42363
3/16/2019 17:30,1480114.93,1392112.906,1927404.80629
3/16/2019 17:45,1506687.937,1396222.823,1952523.605143
3/16/2019 18:00,1552891.952,1411013.825,1941023.050967
3/16/2019 18:15,1583348.894,1547660.435,1802948.593469
3/16/2019 18:30,1609940.786,1590502.299,1802150.155776
3/16/2019 18:45,1650771.986,1608706.959,1828960.759524
3/16/2019 19:00,1695955.236,1661060.343,1869359.169948
3/16/2019 19:15,1720773.642,1778842.943,1879448.565409
3/16/2019 19:30,1714919.119,1796187.696,1873640.458554
3/16/2019 19:45,1692346.311,1771062.312,1847445.984424
3/16/2019 20:00,1675394.685,1753382.281,1836366.758511
3/16/2019 20:15,1656904.725,1679531.835,1833176.399055
3/16/2019 20:30,1631332.578,1650701.98,1817175.611578
3/16/2019 20:45,1609236.47,1625650.484,1803567.694167
3/16/2019 21:00,1578774.267,1594537.572,1798089.750475
3/16/2019 21:15,1574283.589,1462439.156,1840433.557042
3/16/2019 21:30,1557725.288,1441865.091,1817924.192853
3/16/2019 21:45,1526406.413,1425991.607,1790018.638978
3/16/2019 22:00,1518037.66,1427947.215,1786883.99753
3/16/2019 22:15,1534864.197,1659074.921,1697711.403431
3/16/2019 22:30,1523248.576,1665562.606,1674534.210641
3/16/2019 22:45,1530401.844,1676954.15,1669222.051442
3/16/2019 23:00,1501214.95,1633943.433,1663011.972268
3/16/2019 23:15,1498573.076,1382606.985,1870762.614045
3/16/2019 23:30,1457629.123,1349869.493,1874933.303141
3/16/2019 23:45,1446252.252,1349938.309,1856203.556876
3/17/2019 0:00,1428314.16,1347002.586,1864485.069965
3/17/2019 0:15,1451607.034,1377814.664,1853782.227643
3/17/2019 0:30,1419268.901,1362152.402,1828720.710046
3/17/2019 0:45,1410248.7,1351101.467,1820485.337305
3/17/2019 1:00,1372894.284,1331614.886,1797985.979351
3/17/2019 1:15,1390581.038,1340699.658,1794947.860514
3/17/2019 1:30,1378472.123,1346158.393,1788037.334843
3/17/2019 1:45,1364264.574,1342862.624,1780504.771431
3/17/2019 2:00,1337288.242,1330465.923,1753390.825832
3/17/2019 2:15,1372181.9,1331812.078,1781373.493743
3/17/2019 2:30,1359150.296,1317634.499,1769153.882573
3/17/2019 2:45,1352115.413,1320157.959,1760517.943374
3/17/2019 3:00,1345769.266,1306909.413,1759868.658762
3/17/2019 3:15,1359253.362,1332481.88,1769638.857492
3/17/2019 3:30,1354784.915,1320807.745,1760661.381683
3/17/2019 3:45,1340986.046,1304598.711,1749810.610305
3/17/2019 4:00,1324156.244,1299582.613,1743599.521836
3/17/2019 4:15,1358608.932,1330531.326,1771905.710936
3/17/2019 4:30,1345994.944,1315995.697,1754437.81147
3/17/2019 4:45,1328413.15,1312772.697,1737981.795147
3/17/2019 5:00,1328748.69,1313860.897,1743317.170888
3/17/2019 5:15,1321955.05,1313826.572,1753246.523645
3/17/2019 5:30,1319282.732,1306396.753,1750002.753814
3/17/2019 5:45,1334671.667,1314428.084,1761949.767401
3/17/2019 6:00,1335535.23,1317519.698,1761678.581462
3/17/2019 6:15,1319231.933,1335678.253,1743630.100714
3/17/2019 6:30,1333725.715,1349910.607,1755287.388202
3/17/2019 6:45,1313479.179,1328524.979,1732399.471761
3/17/2019 7:00,1313859.16,1326572.437,1735054.050158
3/17/2019 7:15,1281807.95,1344384.629,1710192.244119
3/17/2019 7:30,1289583.635,1358491.121,1723272.886297
3/17/2019 7:45,1292181.409,1367049.033,1720301.216216
3/17/2019 8:00,1284056.762,1382584.558,1716353.584496
3/17/2019 8:15,1296656.396,1403527.331,1737618.73135
3/17/2019 8:30,1319510.681,1414882.329,1776957.205684
3/17/2019 8:45,1345643.972,1443631.194,1796344.803253
3/17/2019 9:00,1356393.181,1452712.961,1809208.547713
3/17/2019 9:15,1379916.507,1450206.281,1853927.760298
3/17/2019 9:30,1396605.711,1463130.066,1872059.040484
3/17/2019 9:45,1410101.497,1483678.344,1877880.116151
3/17/2019 10:00,1406701.425,1490264.412,1877459.314243
3/17/2019 10:15,1420005.639,1505459.989,1876171.857355
3/17/2019 10:30,1423867.747,1502237.049,1874806.055411
3/17/2019 10:45,1423121.391,1498961.935,1867953.182485
3/17/2019 11:00,1422499.42,1506949.363,1872296.122466
3/17/2019 11:15,1435493.941,1506860.254,1877358.313725
3/17/2019 11:30,1446566.45,1508373.653,1878683.137828
3/17/2019 11:45,1451917.787,1507799.181,1889168.728202
3/17/2019 12:00,1473972.122,1515850.175,1909105.538712
3/17/2019 12:15,1476932.604,1515384.374,1916527.478456
3/17/2019 12:30,1473929.247,1511949.536,1917280.127823
3/17/2019 12:45,1458953.428,1506876.001,1905448.269643
3/17/2019 13:00,1444336.904,1505497.69,1893589.002142
3/17/2019 13:15,1444121.671,1471840.781,1909749.618206
3/17/2019 13:30,1420433.28,1453988.354,1890640.989862
3/17/2019 13:45,1404976.157,1448714.082,1879538.687935
3/17/2019 14:00,1398650.292,1425122.563,1879099.729753
3/17/2019 14:15,1390171.855,1423124.546,1857070.476862
3/17/2019 14:30,1397654.95,1413082.175,1858869.345596
3/17/2019 14:45,1397713.838,1391463.662,1846692.666317
3/17/2019 15:00,1393964.012,1374751.285,1845402.592443
3/17/2019 15:15,1410119.41,1364553.276,1864162.176752
3/17/2019 15:30,1423979.668,1384144.737,1874130.065677
3/17/2019 15:45,1437864.353,1392271.015,1882570.556931
3/17/2019 16:00,1449759.929,1392994.556,1887304.791566
3/17/2019 16:15,1483523.475,1389435.898,1916939.485839
3/17/2019 16:30,1512860.034,1429285.534,1949614.91957
3/17/2019 16:45,1542803.392,1456984.01,1974867.830541
3/17/2019 17:00,1573313.608,1439756.23,1967340.645213
3/17/2019 17:15,1600087.1,1385256.116,1984523.56265
3/17/2019 17:30,1641232.608,1408954.467,2006497.46513
3/17/2019 17:45,1671629.615,1438295.245,2019846.200239
3/17/2019 18:00,1713627.519,1512605.868,2048686.028755
3/17/2019 18:15,1727145.676,1735780.157622,1868620.899047
3/17/2019 18:30,1751439.136,1789925.723323,1890052.38305
3/17/2019 18:45,1760493.459,1813397.481572,1896725.985056
3/17/2019 19:00,1765164.583,1869885.651154,1902022.881909
3/17/2019 19:15,1769026.379,2166703.230179,1918299.999552
3/17/2019 19:30,1763057.675,2186963.747009,1907022.012802
3/17/2019 19:45,1722034.128,2163552.560761,1865703.194453
3/17/2019 20:00,1703913.001,2137565.276507,1845666.559353
3/17/2019 20:15,1705199.757,2019413.214258,1852014.436516
3/17/2019 20:30,1689940.864,1981092.707761,1837889.306283
3/17/2019 20:45,1650297.744,1961348.42801,1795045.400347
3/17/2019 21:00,1617185.521,1885946.417592,1773437.04789
3/17/2019 21:15,1622510.248,1607327.64292,1764890.969503
3/17/2019 21:30,1594481.734,1555299.71592,1738275.990063
3/17/2019 21:45,1570781.759,1531167.81192,1724835.350157
3/17/2019 22:00,1554030.384,1529443.808353,1700864.757539
3/17/2019 22:15,1578432.328,1535590.563,1724179.24642
3/17/2019 22:30,1587151.646,1540174.045,1733167.91782
3/17/2019 22:45,1569963.671,1543307.003,1715343.658635
3/17/2019 23:00,1540304.758,1527687.244,1683264.954882
3/17/2019 23:15,1537350.012,1496392.998,1692840.97318
3/17/2019 23:30,1498490.927,1468172.725,1649496.885173
3/17/2019 23:45,1479847.732,1455698.727,1627042.654039
3/18/2019 0:00,1464506.296,1442887.977,1636920.169965
3/18/2019 0:15,1472964.369,1375723.715,1742724.567887
3/18/2019 0:30,1453083.05,1355346.076,1757662.772774
3/18/2019 0:45,1450431.899,1355223.758,1768707.844178
3/18/2019 1:00,1429243.914,1355218.681,1755967.852758
3/18/2019 1:15,1459541.782,1383278.538,1765983.688062
3/18/2019 1:30,1454878.976,1376836.784,1761979.774782
3/18/2019 1:45,1439971.678,1370045.892,1748726.274654
3/18/2019 2:00,1422892.433,1354489.79,1737569.611566
3/18/2019 2:15,1444430.907,1344995.562,1825851.23434
3/18/2019 2:30,1432321.729,1323009.419,1816219.188722
3/18/2019 2:45,1425266.087,1314002.487,1809214.747832
3/18/2019 3:00,1431367.16,1308778.4,1815854.5198
3/18/2019 3:15,1457020.042,1314402.021,1868807.23162
3/18/2019 3:30,1444289.855,1300761.732,1863406.913102
3/18/2019 3:45,1443387.174,1300330.158,1859171.382909
3/18/2019 4:00,1433015.499,1296501.266,1850951.316534
3/18/2019 4:15,1436760.769,1324270.602,1844003.103175
3/18/2019 4:30,1441654.9,1330662.959,1847222.138605
3/18/2019 4:45,1445704.778,1335795.471,1849656.523478
3/18/2019 5:00,1455557.399,1357860.186,1847340.419274
3/18/2019 5:15,1507068.743,1393794.123,1680743.383428
3/18/2019 5:30,1528189.885,1404144.292,1685150.271471
3/18/2019 5:45,1590762.357,1448559.657,1743638.398024
3/18/2019 6:00,1645704.697,1561798.351,1797800.712441
3/18/2019 6:15,1708549.011,1909289.243,1829401.452495
3/18/2019 6:30,1763226.816,1975247.611,1878856.982078
3/18/2019 6:45,1817524.871,2048457.766,1928463.94619
3/18/2019 7:00,1863903.829,2142337.595,1979464.551811
3/18/2019 7:15,1890868.466,2465052.06,2008561.492114
3/18/2019 7:30,1926811.147,2546823.952,2053402.616254
3/18/2019 7:45,1971993.254,2588261.452,2102227.360807
3/18/2019 8:00,2003365.822,2588374.365,2131925.423791
3/18/2019 8:15,2020176.233,2663163.538,2140890.961789
3/18/2019 8:30,2036230.579,2685975.252,2159424.866519
3/18/2019 8:45,2044096.001,2695349.042,2170238.250872
3/18/2019 9:00,2042848.7,2682400.84293,2164742.368342
3/18/2019 9:15,2016569.084,2400431.668309,2139541.157544
3/18/2019 9:30,2027421.772,2367285.566547,2146892.592159
3/18/2019 9:45,2035740.732,2389352.021567,2153556.011761
3/18/2019 10:00,2044978.065,2369877.81101,2166021.113818
3/18/2019 10:15,2045375.194,2236556.534159,2165276.55918
3/18/2019 10:30,2061688.049,2231877.349159,2184290.674948
3/18/2019 10:45,2055048.362,2234738.863408,2174472.286199
3/18/2019 11:00,2056380.274,2204056.287647,2174618.877667
3/18/2019 11:15,2034428.241,1906253.134,2155967.357038
3/18/2019 11:30,2062881.612,1903113.185,2188295.128854
3/18/2019 11:45,2110322.466,1939379.06,2235844.384153
3/18/2019 12:00,2108769.509,1937955.772,2237013.58558
3/18/2019 12:15,2060918.317,1817059.674,2191756.932263
3/18/2019 12:30,1993618.133,1771063.17,2141923.247029
3/18/2019 12:45,1975500.52,1764022.411,2125762.255106
3/18/2019 13:00,1972078.747,1758129.996,2122148.098201
3/18/2019 13:15,1996466.209,1779897.497,2116780.635799
3/18/2019 13:30,2020999.987,1791840.899,2141067.481103
3/18/2019 13:45,2010312.048,1788934.337,2129005.030546
3/18/2019 14:00,1989082.915,1763092.243,2108768.924687
3/18/2019 14:15,1993708.145,1785416.021,2112739.664136
3/18/2019 14:30,1977897.014,1771381.758,2095507.294783
3/18/2019 14:45,1960315.682,1749505.31,2080528.016557
3/18/2019 15:00,1932490.004,1729996.1,2047351.360784
3/18/2019 15:15,1930435.64,1737825.66,2043948.497817
3/18/2019 15:30,1931165.129,1752591.347,2045686.118633
3/18/2019 15:45,1934152.35,1739036.92,2048031.59908
3/18/2019 16:00,1922043.622,1727903.069,2036184.138804
3/18/2019 16:15,1919800.095,1723227.29,2029330.100052
3/18/2019 16:30,1913828.697,1713962.423,2026566.813855
3/18/2019 16:45,1899428.122,1701570.429,2010164.625821
3/18/2019 17:00,1888321.559,1698320.186,2001652.489161
3/18/2019 17:15,1888346.771,1782604.993,1999609.54916
3/18/2019 17:30,1887701.461,1810481.584,2000456.497777
3/18/2019 17:45,1891918.883,1895146.12,2002023.784331
3/18/2019 18:00,1915969.937,2053390.58398,2026606.970434
3/18/2019 18:15,1937665.106,2463541.048373,2044911.776678
3/18/2019 18:30,1963831.888,2538118.525199,2073721.985384
3/18/2019 18:45,1980290.754,2564265.934448,2088814.493338
3/18/2019 19:00,2023240.894,2652658.645224,2134274.458623
3/18/2019 19:15,2026024.12,2816034.259761,2141677.042592
3/18/2019 19:30,1996447.943,2832696.49201,2113143.491122
3/18/2019 19:45,1980001.223,2815570.190448,2094499.812765
3/18/2019 20:00,1946058.867,2784558.945448,2058865.343009
3/18/2019 20:15,1922048.227,2572751.600696,2034938.038887
3/18/2019 20:30,1907824.797,2515500.302448,2015061.878006
3/18/2019 20:45,1868545.667,2484652.29195,1974328.880718
3/18/2019 21:00,1835958.467,2393043.957617,1945343.392127
3/18/2019 21:15,1817287.2,1899591.848,1925696.200335
3/18/2019 21:30,1791474.622,1832395.848,1899666.062707
3/18/2019 21:45,1769654.221,1818107.951,1879806.536846
3/18/2019 22:00,1735595.034,1771288.258,1842909.020111
3/18/2019 22:15,1755815.673,1792681.719,1872535.004274
3/18/2019 22:30,1743485.976,1759351.724,1856631.263829
3/18/2019 22:45,1731866.421,1754968.658,1842059.024915
3/18/2019 23:00,1692193.08,1719420.404,1803067.974839
3/18/2019 23:15,1684414.655,1640124.805,1799074.158458
3/18/2019 23:30,1662851.156,1612464.845,1777595.994181
3/18/2019 23:45,1636249.593,1596696.068,1748198.971215
3/19/2019 0:00,1604726.823,1540584.079,1714696.42268
3/19/2019 0:15,1635544.019,1436670.095,1741360.691132
3/19/2019 0:30,1605863.56,1394609.325,1712286.86262
3/19/2019 0:45,1597626.762,1382814.495,1702565.860369
3/19/2019 1:00,1564639.32,1345608.677,1664946.063979
3/19/2019 1:15,1624001.519,1402509.843,1737022.35419
3/19/2019 1:30,1614274.204,1387712.986,1724471.404495
3/19/2019 1:45,1597662.097,1379697.881,1708232.941102
3/19/2019 2:00,1577807.748,1365058.527,1684932.036227
3/19/2019 2:15,1610205.527,1411065.439,1715219.535009
3/19/2019 2:30,1591608.558,1391596.634,1696108.214137
3/19/2019 2:45,1579171.353,1373065.905,1681571.323328
3/19/2019 3:00,1550973.953,1356550.235,1662704.646006
3/19/2019 3:15,1579143.772,1365758.772,1726281.468515
3/19/2019 3:30,1567756.264,1354614.429,1717736.360825
3/19/2019 3:45,1553799.24,1344056.946,1701198.961436
3/19/2019 4:00,1538736.897,1341839.2,1691204.252642
3/19/2019 4:15,1552607.908,1356311.377,1702706.850053
3/19/2019 4:30,1548039.829,1348083.338,1686263.250251
3/19/2019 4:45,1537729.483,1341174.798,1677482.7943
3/19/2019 5:00,1547092.018,1360759.418,1689907.171376
3/19/2019 5:15,1598304.11,1423206.778,1694838.405279
3/19/2019 5:30,1617285.215,1438521.074,1712036.213749
3/19/2019 5:45,1663611.219,1498907.08,1755813.449437
3/19/2019 6:00,1710069.273,1622264.609,1807882.710651
3/19/2019 6:15,1772017.953,2078326.199,1866895.442757
3/19/2019 6:30,1812386.213,2179968.174,1907949.024094
3/19/2019 6:45,1860255.176,2236037.952,1958812.788385
3/19/2019 7:00,1891210.928,2318220.343,1985484.411701
3/19/2019 7:15,1898123.872,2726972.356,1996950.255652
3/19/2019 7:30,1926634.018,2766007.615,2031289.103354
3/19/2019 7:45,1968004.979,2788912.58,2075724.888658
3/19/2019 8:00,1980020.131,2802061.992,2086335.522968
3/19/2019 8:15,1996748.407,2928714.971,2108797.094259
3/19/2019 8:30,1994049.433,2912143.363,2104541.756589
3/19/2019 8:45,2009939.147,2926970.414,2120039.816869
3/19/2019 9:00,2015299.757,2912401.501,2124414.43133
3/19/2019 9:15,1994302.021,2809361.385,2102936.198341
3/19/2019 9:30,1988425.98,2779709.384,2097225.451994
3/19/2019 9:45,1999002.877,2761380.487,2106633.605076
3/19/2019 10:00,2002970.245,2651552.639,2107355.819745
3/19/2019 10:15,1999199.332,2214751.363,2107262.259016
3/19/2019 10:30,1997588.169,2143349.462,2105693.099277
3/19/2019 10:45,1999412.863,2153125.587,2104565.51659
3/19/2019 11:00,2000746.129,2121400.504,2106911.272658
3/19/2019 11:15,1977025.221,1910746.069,2085799.877793
3/19/2019 11:30,1985104.066,1891940.401,2092856.909686
3/19/2019 11:45,2023948.511,1895390.624,2133521.696227
3/19/2019 12:00,2022344.698,1886120.454,2131532.748224
3/19/2019 12:15,1972603.396,1782014.091,2078454.767829
3/19/2019 12:30,1935026.066,1746011.635,2033384.848075
3/19/2019 12:45,1908519.192,1734293.732,2010794.74604
3/19/2019 13:00,1903991.675,1731677.886,2005250.090794
3/19/2019 13:15,1916917.884,1757161.699,2017216.15618
3/19/2019 13:30,1931617.218,1761902.566,2030498.246996
3/19/2019 13:45,1927819.771,1753868.192,2027438.249538
3/19/2019 14:00,1903244.448,1738243.806,2000468.341301
3/19/2019 14:15,1893752.538,1697877.927,1990793.111575
3/19/2019 14:30,1892193.382,1681778.48,1988754.68498
3/19/2019 14:45,1885229.954,1676413.407,1979478.615657
3/19/2019 15:00,1873959.864,1664589.732,1968282.56709
3/19/2019 15:15,1856766.359,1660271.763,1951437.299466
3/19/2019 15:30,1848996.963,1660387.052,1946765.671224
3/19/2019 15:45,1845423.038,1663025.888,1941663.272142
3/19/2019 16:00,1834895.866,1655599.24,1931038.983681
3/19/2019 16:15,1833273.934,1740680.17,1924364.835015
3/19/2019 16:30,1847255.89,1763898.441219,1938981.878864
3/19/2019 16:45,1831173.548,1753119.247816,1925346.145032
3/19/2019 17:00,1826166.266,1818886.594627,1916046.902116
3/19/2019 17:15,1826398.094,2357941.687905,1914636.755473
3/19/2019 17:30,1825328.962,2438928.191736,1916233.058479
3/19/2019 17:45,1836678.453,2478156.521552,1928798.3507
3/19/2019 18:00,1855468.925,2546642.98983,1948231.720679
3/19/2019 18:15,1877195.335,2850356.658966,1971202.810648
3/19/2019 18:30,1909658.817,2956599.597462,2010337.413396
3/19/2019 18:45,1925213.257,2986257.888462,2023331.56737
3/19/2019 19:00,1974600.568,3042681.141722,2077761.369746
3/19/2019 19:15,1990229.671,3100630.994935,2095910.293541
3/19/2019 19:30,1984591.252,3105863.254199,2092702.859865
3/19/2019 19:45,1953042.139,3080623.997199,2056911.36121
3/19/2019 20:00,1931376.643,3041436.98695,2034844.586003
3/19/2019 20:15,1909941.957,2920791.042696,2017205.668741
3/19/2019 20:30,1888756.923,2863060.76695,1988681.737599
3/19/2019 20:45,1862256.318,2848901.812697,1965518.418573
3/19/2019 21:00,1827369.646,2771642.968657,1930099.610816
3/19/2019 21:15,1820306.874,2369226.126,1916612.897295
3/19/2019 21:30,1792778.362,2286722.292,1889936.099515
3/19/2019 21:45,1768594.06,2235828.066,1860728.575236
3/19/2019 22:00,1724128.518,2137791.064,1818045.327163
3/19/2019 22:15,1751370.101,1857567.726,1850033.313426
3/19/2019 22:30,1758492.79,1809150.014,1848778.467564
3/19/2019 22:45,1742187.228,1792208.819,1839562.159098
3/19/2019 23:00,1703146.635,1727106.3,1797196.683612
3/19/2019 23:15,1710363.288,1606399.962,1810730.128439
3/19/2019 23:30,1684170.265,1572198.971,1785334.250233
3/19/2019 23:45,1653797.894,1552397.77,1751873.357999
3/20/2019 0:00,1625067.464,1506246.4,1725813.567259
3/20/2019 0:15,1647005.917,1436347.554,1819013.678004
3/20/2019 0:30,1617758.674,1396209.878,1789902.951772
3/20/2019 0:45,1589683.766,1381635.707,1766091.960429
3/20/2019 1:00,1569355.706,1335221.58,1752896.181368
3/20/2019 1:15,1612229.412,1378883.305,1794068.709206
3/20/2019 1:30,1600377.572,1354387.175,1784900.078255
3/20/2019 1:45,1602391.993,1353909.749,1787356.379783
3/20/2019 2:00,1571964.156,1338347.274,1757056.799307
3/20/2019 2:15,1614413.213,1345068.163,1796924.554216
3/20/2019 2:30,1597813.576,1322924.159,1779330.64297
3/20/2019 2:45,1589791.828,1316829.864,1769873.823079
3/20/2019 3:00,1583957.697,1308390.227,1764165.855338
3/20/2019 3:15,1612132.142,1322143.38,1828155.552876
3/20/2019 3:30,1593063.573,1301490.533,1821097.647048
3/20/2019 3:45,1583201.924,1300368.061,1815574.883649
3/20/2019 4:00,1566102.825,1288377.735,1801061.701413
3/20/2019 4:15,1566813.281,1317640.627,1816051.723976
3/20/2019 4:30,1550822.107,1316934.395,1797331.231888
3/20/2019 4:45,1555033.793,1317656.632,1800794.942685
3/20/2019 5:00,1565053.802,1322545.109,1810830.762519
3/20/2019 5:15,1612069.304,1382522.817,1824366.819444
3/20/2019 5:30,1657284.831,1380121.957,1840462.363647
3/20/2019 5:45,1698855.559,1415302.204,1876474.920723
3/20/2019 6:00,1754324.207,1516345.392602,1921924.459093
3/20/2019 6:15,1805353.523,1759476.183567,1906079.636874
3/20/2019 6:30,1864659.235,1816551.931339,1963045.340482
3/20/2019 6:45,1906591.333,1858871.02694,2008574.652554
3/20/2019 7:00,1938550.597,1974850.589243,2039321.710895
3/20/2019 7:15,1958911.064,2556203.012512,2063966.114109
3/20/2019 7:30,1984827.288,2641290.141263,2091525.402725
3/20/2019 7:45,2002182.02,2653818.784512,2111365.471229
3/20/2019 8:00,2036334.46,2668888.843264,2143294.256047
3/20/2019 8:15,2044615.867,2604479.92601,2149188.017263
3/20/2019 8:30,2040985.394,2602960.700199,2146473.686065
3/20/2019 8:45,2043157.536,2605384.595199,2151634.315914
3/20/2019 9:00,2040049.999,2524155.642199,2144815.092352
3/20/2019 9:15,2032960.77,2198926.157199,2141036.620327
3/20/2019 9:30,2023153.471,2132300.794174,2131109.679884
3/20/2019 9:45,2032318.92,2136658.511159,2139777.947833
3/20/2019 10:00,2031389.244,2095632.498622,2136959.123662
3/20/2019 10:15,2023352.366,1828952.053,2131557.444434
3/20/2019 10:30,2020530.2,1783738.837,2131410.814005
3/20/2019 10:45,2014457.592,1770045.774,2121177.554031
3/20/2019 11:00,2008716.839,1744058.244,2121103.570111
3/20/2019 11:15,1991761.368,1718033.142,2096395.844452
3/20/2019 11:30,2022536.211,1737426.683,2128000.716093
3/20/2019 11:45,2051401.774,1755443.188,2160377.29222
3/20/2019 12:00,2060930.324,1763703.825,2163582.193414
3/20/2019 12:15,2006320.114,1741393.359,2112209.529203
3/20/2019 12:30,1937846.13,1698791.095,2037214.412887
3/20/2019 12:45,1916983.383,1704197.938,2036105.561362
3/20/2019 13:00,1915877.14,1678652.091,2036892.76092
3/20/2019 13:15,1932910.642,1709257.476,2052009.872727
3/20/2019 13:30,1935838.179,1703488.167,2057388.051698
3/20/2019 13:45,1929197.412,1697128.126,2050729.889504
3/20/2019 14:00,1916483.287,1680076.924,2037360.9439
3/20/2019 14:15,1888782.414,1691613.12,2007139.154612
3/20/2019 14:30,1874957.933,1680128.857,1991133.422432
3/20/2019 14:45,1854921.256,1669661.296,1971802.467824
3/20/2019 15:00,1842375.15,1638356.683,1959308.209771
3/20/2019 15:15,1829549.112,1636971.1981,1950643.764352
3/20/2019 15:30,1818034.45,1630462.594811,1937453.806909
3/20/2019 15:45,1824358.494,1636888.289816,1945848.91229
3/20/2019 16:00,1830434.811,1649791.716821,1947484.256309
3/20/2019 16:15,1824600.937,1707599.208433,1919260.770469
3/20/2019 16:30,1819005.978,1707483.660095,1912347.774332
3/20/2019 16:45,1812059.186,1705603.391095,1906281.271669
3/20/2019 17:00,1816359.764,1767786.078821,1912779.176407
3/20/2019 17:15,1807634.047,2131829.549453,1896608.660725
3/20/2019 17:30,1800213.658,2197661.753702,1893830.586847
3/20/2019 17:45,1821120.449,2237563.677453,1918034.575279
3/20/2019 18:00,1855546.181,2375789.843617,1949467.026
3/20/2019 18:15,1873679.092,2777821.551447,1967852.79429
3/20/2019 18:30,1898259.272,2859876.096198,1996922.586399
3/20/2019 18:45,1931072.288,2920148.142198,2032208.41481
3/20/2019 19:00,1971892.562,2984806.243696,2077904.177331
3/20/2019 19:15,1997918.313,3035909.836199,2102079.069509
3/20/2019 19:30,1990509.664,3051750.452447,2094179.455796
3/20/2019 19:45,1966398.998,3019855.486447,2069075.84698
3/20/2019 20:00,1955504.284,3005293.485712,2058590.990763
3/20/2019 20:15,1933741.567,2886000.199512,2034520.127124
3/20/2019 20:30,1899863.718,2851064.578761,1999361.518312
3/20/2019 20:45,1887786.263,2846829.98101,1985594.910734
3/20/2019 21:00,1848702.287,2709407.363577,1947041.409797
3/20/2019 21:15,1827061.145,1906556.413905,1918406.919457
3/20/2019 21:30,1804494.696,1774583.373905,1899887.490983
3/20/2019 21:45,1771093.424,1736385.170945,1862297.827525
3/20/2019 22:00,1733278.336,1652305.619841,1819909.393583
3/20/2019 22:15,1749760.255,1594666.696,1838139.323928
3/20/2019 22:30,1754945.223,1562879.347,1848776.094183
3/20/2019 22:45,1736575.459,1554160.228,1827075.02008
3/20/2019 23:00,1688882.992,1502023.784,1782160.431286
3/20/2019 23:15,1708973.737,1508318.427,1802999.175119
3/20/2019 23:30,1666425.712,1449041.562,1762839.176051
3/20/2019 23:45,1640972.043,1422297.838,1736293.669582
3/21/2019 0:00,1598724.59,1373765.596,1705341.486139
3/21/2019 0:15,1618521.434,1378705.1,1766006.418207
3/21/2019 0:30,1597584.096,1363316.891,1764192.514176
3/21/2019 0:45,1574510.466,1350411.609,1757427.42177
3/21/2019 1:00,1552477.453,1330553.85,1750115.686937
3/21/2019 1:15,1582843.665,1365735.738,1815690.466738
3/21/2019 1:30,1560013.874,1346346.762,1794315.825492
3/21/2019 1:45,1552538.438,1336899.921,1781931.890476
3/21/2019 2:00,1535347.728,1312861.195,1770628.218968
3/21/2019 2:15,1571321.138,1340542.344,1804232.979224
3/21/2019 2:30,1556037.806,1332431.375,1789126.397756
3/21/2019 2:45,1552998.007,1328201.85,1783619.91408
3/21/2019 3:00,1539588.378,1314046.726,1771723.252675
3/21/2019 3:15,1578267.663,1343708.116,1810660.317602
3/21/2019 3:30,1562753.498,1337268.097,1799383.2762
3/21/2019 3:45,1543484.394,1326688.864,1779777.592488
3/21/2019 4:00,1526278.818,1309053.434,1760460.999688
3/21/2019 4:15,1532715.127,1299292.079,1760225.615395
3/21/2019 4:30,1530167.76,1306907.812,1753303.458344
3/21/2019 4:45,1533999.503,1316418.214,1760526.077198
3/21/2019 5:00,1544028.827,1319516.691,1766909.570528
3/21/2019 5:15,1584185.485,1357752.327,1773861.934942
3/21/2019 5:30,1633943.784,1355995.564,1790317.117775
3/21/2019 5:45,1673380.796,1390219.146,1820437.076351
3/21/2019 6:00,1721034.941,1519742.93699,1853531.554977
3/21/2019 6:15,1773459.12,2059759.104279,1866979.13599
3/21/2019 6:30,1825833.668,2237569.841985,1921288.353029
3/21/2019 6:45,1869968.167,2312094.826283,1966666.781226
3/21/2019 7:00,1902923.614,2411605.598194,2000472.920223
3/21/2019 7:15,1921571.659,2777927.36783,2024393.981055
